ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0032729 "positive regulation of interferon-gamma production" 10/733 82/22215 3.6106269046482783e-4 0.005581617857343937 0.004481411008234339 11352/18106/14991/110558/16161/16173/15900/100038882/192656/142980 10
GO:0042129 "regulation of T cell proliferation" 16/733 182/22215 3.655881079747623e-4 0.005633747342134744 0.004523265118093854 20304/18106/60533/12608/93695/14961/15930/16161/16168/16173/16362/16854/67245/18950/192656/230979 16
GO:0010883 "regulation of lipid storage" 8/733 54/22215 3.675593778573482e-4 0.005646313084380962 0.004533353995023103 11307/12266/18035/237542/11520/66853/19255/69863 8
GO:0039528 "cytoplasmic pattern recognition receptor signaling pathway in response to virus" 6/733 30/22215 3.8119769421691237e-4 0.005824601223593617 0.004676499307032229 234311/80861/71586/246727/231655/71956 6
GO:1901224 "positive regulation of NIK/NF-kappaB signaling" 9/733 68/22215 3.815501313305952e-4 0.005824601223593617 0.004676499307032229 93692/70110/16173/64685/107607/24105/69068/24088/142980 9
GO:0006979 "response to oxidative stress" 27/733 400/22215 3.8635464060679314e-4 0.0058795713998884246 0.004720634172490281 72244/71361/12955/69635/13361/69754/14158/14630/93692/15368/16452/16818/16819/56615/211329/18053/71701/101739/19225/269356/13852/21929/56338/72565/30940/69922/22427 27
GO:0051283 "negative regulation of sequestering of calcium ion" 12/733 114/22215 3.8837143088001546e-4 0.005891908198288433 0.004730539233275377 15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 12
GO:0019886 "antigen processing and presentation of exogenous peptide antigen via MHC class II" 5/733 20/22215 3.958930753849283e-4 0.005987423137013544 0.004807226980232175 12010/16149/13040/14961/18711 5
GO:0040013 "negative regulation of locomotion" 24/733 339/22215 4.0565971931676186e-4 0.006116196694019697 0.0049106176548871176 269275/69550/20296/16149/63953/14102/14674/16600/16666/380916/260315/18053/18128/211323/237542/19255/72065/66214/20348/20350/20377/74748/20684/20848 24
GO:0001774 "microglial cell activation" 7/733 42/22215 4.07829690672729e-4 0.006129993965957788 0.004921695311567897 11920/12362/14824/16452/59027/24088/142980 7
GO:0050678 "regulation of epithelial cell proliferation" 27/733 402/22215 4.1746497788150894e-4 0.006242670714392797 0.005012162060405659 12010/20296/20304/12737/12766/63953/13601/14165/14369/14824/15368/16173/16438/240185/18053/18128/18158/101540/18811/66214/20377/20846/20848/21929/22337/22436/22695 27
GO:0090407 "organophosphate biosynthetic process" 30/733 466/22215 4.1788194956119643e-4 0.006242670714392797 0.005012162060405659 27404/14081/433256/18106/212862/12700/22169/13139/16592/231510/268566/15558/15930/209176/16329/228550/320404/85305/68591/59027/18126/18158/246730/23962/18718/225845/18950/12703/20848/22271 30
GO:0043254 "regulation of protein-containing complex assembly" 29/733 446/22215 4.4116376567224084e-4 0.0065703810832588305 0.005275276607492842 11920/12018/12122/227634/68732/12955/13169/14102/14158/225288/229898/29816/16145/15944/100038882/16854/16911/83996/260315/211323/18754/234857/20910/57246/24088/50876/20128/22375/434204 29
GO:0042113 "B cell activation" 22/733 301/22215 4.53221036281838e-4 0.0067243037376003515 0.005398859177137082 11920/320940/12018/16149/56708/74256/14102/14961/15242/15967/15977/16186/15900/235587/67245/224860/18950/19255/20377/74748/20442/21929 22
GO:0038061 "NIK/NF-kappaB signaling" 12/733 116/22215 4.556283597022961e-4 0.0067243037376003515 0.005398859177137082 11796/74256/93692/70110/16173/64685/107607/24105/69068/24088/142980/72565 12
GO:0051282 "regulation of sequestering of calcium ion" 12/733 116/22215 4.556283597022961e-4 0.0067243037376003515 0.005398859177137082 15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 12
GO:0002825 "regulation of T-helper 1 type immune response" 6/733 31/22215 4.59614064097528e-4 0.006742386495845118 0.0054133775970519665 14961/16161/16173/17082/16362/192656 6
GO:0032607 "interferon-alpha production" 6/733 31/22215 4.59614064097528e-4 0.006742386495845118 0.0054133775970519665 17472/71586/54123/64685/20846/142980 6
GO:0002579 "positive regulation of antigen processing and presentation" 4/733 12/22215 4.708764094561117e-4 0.006825612048050759 0.005480198349628213 16149/14961/107607/21355 4
GO:0034112 "positive regulation of homotypic cell-cell adhesion" 4/733 12/22215 4.708764094561117e-4 0.006825612048050759 0.005480198349628213 20304/16194/16452/14726 4
GO:0070213 "protein auto-ADP-ribosylation" 4/733 12/22215 4.708764094561117e-4 0.006825612048050759 0.005480198349628213 671535/101187/243771/235587 4
GO:0098792 xenophagy 4/733 12/22215 4.708764094561117e-4 0.006825612048050759 0.005480198349628213 107607/71648/192656/24088 4
GO:0046633 "alpha-beta T cell proliferation" 7/733 43/22215 4.734258187246959e-4 0.006842263681864318 0.005493567737677413 18106/60533/16168/16173/16362/192656/230979 7
GO:0050673 "epithelial cell proliferation" 30/733 470/22215 4.810843589000459e-4 0.0069324398030286855 0.005565969014940448 12010/12097/20296/20304/12608/12737/12766/63953/13601/14165/14313/14369/14824/15368/16173/16438/240185/18053/18128/18158/101540/18811/66214/20377/20846/20848/21929/22337/22436/22695 30
GO:0043525 "positive regulation of neuron apoptotic process" 10/733 85/22215 4.834441897253423e-4 0.006945955490612638 0.005576820591073143 11920/13198/13653/14102/14824/16173/109700/16819/71648/21418 10
GO:0030593 "neutrophil chemotaxis" 11/733 101/22215 5.019727680414251e-4 0.007191017512851501 0.005773577816707362 20296/20304/20306/20307/16149/15945/56066/17329/109700/16854/18711 11
GO:0002281 "macrophage activation involved in immune response" 5/733 21/22215 5.055862046294978e-4 0.007200549882259758 0.005781231236610431 14824/70110/15977/64685/18754 5
GO:0048486 "parasympathetic nervous system development" 5/733 21/22215 5.055862046294978e-4 0.007200549882259758 0.005781231236610431 13654/14573/18187/20350/21418 5
GO:0031099 regeneration 14/733 152/22215 5.243207891583841e-4 0.00744566004371717 0.005978027112619765 12608/13361/63953/14102/14369/14824/15368/15982/16438/16452/16600/16795/211323/21960 14
GO:0051208 "sequestering of calcium ion" 12/733 118/22215 5.324447365662438e-4 0.007539108806162612 0.006053055952542562 15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 12
GO:0045058 "T cell selection" 8/733 57/22215 5.352332348588924e-4 0.007556688879438409 0.006067170772997363 16149/74256/14102/16168/16194/320404/19255/20848 8
GO:1904892 "regulation of receptor signaling pathway via STAT" 13/733 135/22215 5.37565127716771e-4 0.0075677396221799035 0.006076043275815832 219103/14600/15967/15977/16194/16362/16452/18128/547253/18811/18812/19255/12703 13
GO:2001237 "negative regulation of extrinsic apoptotic signaling pathway" 11/733 102/22215 5.462121763690467e-4 0.007655205548075216 0.006146268571271509 69635/14165/14630/14573/15368/414801/16854/211323/21929/79202/79201 11
GO:0070232 "regulation of T cell apoptotic process" 7/733 44/22215 5.471629722013305e-4 0.007655205548075216 0.006146268571271509 20304/60533/15930/16854/18950/20723/20442 7
GO:0043372 "positive regulation of CD4-positive, alpha-beta T cell differentiation" 6/733 32/22215 5.500464989507474e-4 0.007655205548075216 0.006146268571271509 16173/16186/16362/80859/192656/12703 6
GO:1902042 "negative regulation of extrinsic apoptotic signaling pathway via death domain receptors" 6/733 32/22215 5.500464989507474e-4 0.007655205548075216 0.006146268571271509 69635/15368/414801/21929/79202/79201 6
GO:0070372 "regulation of ERK1 and ERK2 cascade" 23/733 326/22215 5.568078025631338e-4 0.007727290100911672 0.006204144355114343 11352/11600/11910/12266/20296/20304/20306/20307/14219/16149/56708/63953/14165/93695/15558/16600/107607/18128/211323/101540/19255/192656/24088 23
GO:0044270 "cellular nitrogen compound catabolic process" 27/733 410/22215 5.650912274544628e-4 0.007789475658419557 0.006254072359698598 11363/11920/224794/320720/14573/56055/15368/15930/209176/17454/71169/107569/67993/67725/18950/71701/67710/24014/100037283/56045/276950/237886/212943/214290/22271/22436/22695 27
GO:0070374 "positive regulation of ERK1 and ERK2 cascade" 18/733 227/22215 5.65565175438904e-4 0.007789475658419557 0.006254072359698598 11352/11600/12266/20296/20304/20306/20307/14219/16149/14165/93695/15558/107607/18128/211323/101540/192656/24088 18
GO:0043434 "response to peptide hormone" 24/733 347/22215 5.660724378175932e-4 0.007789475658419557 0.006254072359698598 269275/12097/13653/13654/14158/14600/16173/16362/16452/18519/64898/237542/18718/19255/238393/20715/628900/12703/20846/20847/20848/20912/434246/22278 24
GO:0043330 "response to exogenous dsRNA" 8/733 58/22215 6.031898222141631e-4 0.008276916521112884 0.006645432517947876 71586/15967/15977/18035/192656/20846/72512/142980 8
GO:0051402 "neuron apoptotic process" 22/733 308/22215 6.17465079786715e-4 0.008449066988117935 0.006783649969881469 11600/11920/12369/20296/12608/56708/13198/13653/14102/14630/14573/14824/15368/16173/109700/16452/16819/18053/71648/20910/21418/79201 22
GO:0046782 "regulation of viral transcription" 5/733 22/22215 6.366447497573327e-4 0.008687177660794888 0.00697482604409239 18128/20684/74735/20821/22695 5
GO:0070227 "lymphocyte apoptotic process" 11/733 104/22215 6.444913492682308e-4 0.008769749975418684 0.007041122320402957 12018/20304/60533/16149/14102/15930/16854/18950/20723/20442/79201 11
GO:0033209 "tumor necrosis factor-mediated signaling pathway" 9/733 73/22215 6.495270134017432e-4 0.008789305984674558 0.007056823595086441 383619/12362/56492/74256/16452/18035/19255/20846/22029 9
GO:2000107 "negative regulation of leukocyte apoptotic process" 9/733 73/22215 6.495270134017432e-4 0.008789305984674558 0.007056823595086441 20304/16149/15930/16173/320404/17311/18950/20723/20442 9
GO:0042532 "negative regulation of tyrosine phosphorylation of STAT protein" 4/733 13/22215 6.624543562815195e-4 0.008914847191281605 0.007157619056125683 16362/547253/19255/12703 4
GO:0051639 "actin filament network formation" 4/733 13/22215 6.624543562815195e-4 0.008914847191281605 0.007157619056125683 68732/56226/225288/234857 4
GO:0030336 "negative regulation of cell migration" 21/733 291/22215 7.12866330400893e-4 0.009566901164858138 0.007681145017564277 269275/69550/20296/16149/63953/14102/14674/16600/16666/380916/260315/18053/18128/211323/237542/72065/66214/20377/74748/20684/20848 21
GO:0034504 "protein localization to nucleus" 22/733 313/22215 7.644050976601115e-4 0.010230462745396286 0.008213910292376569 11600/56492/13175/209200/74504/77938/17472/15242/16452/18035/18053/18128/237542/80285/18711/19225/20684/20848/21376/56338/72565/22427 22
GO:2000377 "regulation of reactive oxygen species metabolic process" 14/733 158/22215 7.710838612901295e-4 0.010291652083066346 0.008263038444541336 16365/11796/12955/13063/13361/15277/16173/16819/18053/18711/20848/21418/20128/22436 14
GO:0072677 "eosinophil migration" 5/733 23/22215 7.91572922218418e-4 0.01053633167585006 0.008459488622360033 20296/20304/20306/20307/16854 5
GO:0035967 "cellular response to topologically incorrect protein" 11/733 107/22215 8.191909207567819e-4 0.010862162311693168 0.008721093955366858 11910/12018/12364/13163/13198/15511/71648/69310/19255/64136/320011 11
GO:0032675 "regulation of interleukin-6 production" 14/733 159/22215 8.204990569119302e-4 0.010862162311693168 0.008721093955366858 16423/16149/12608/71586/171095/16194/107607/18126/192656/20848/24088/142980/21929/20128 14
GO:0043523 "regulation of neuron apoptotic process" 20/733 275/22215 8.586737311249768e-4 0.011308862453394537 0.009079743899444711 11600/11920/20296/12608/56708/13198/13653/14102/14630/14573/14824/15368/16173/109700/16452/16819/18053/71648/20910/21418 20
GO:0033002 "muscle cell proliferation" 19/733 255/22215 8.588716418033518e-4 0.011308862453394537 0.009079743899444711 11600/20304/13653/14674/15368/16168/16173/16194/16452/16600/59027/18128/18158/211323/18712/19225/20848/57246/21929 19
GO:0050864 "regulation of B cell activation" 13/733 142/22215 8.669252231218572e-4 0.011384219663844817 0.009140247259060668 11920/320940/16149/56708/74256/14102/16186/235587/67245/18950/20377/74748/21929 13
GO:0002396 "MHC protein complex assembly" 4/733 14/22215 9.033281166561101e-4 0.011738192490107588 0.009424447603973686 12010/14961/21356/213233 4
GO:0010939 "regulation of necrotic cell death" 6/733 35/22215 9.058953057872182e-4 0.011738192490107588 0.009424447603973686 11796/74256/67245/24105/268749/58203 6
GO:0045577 "regulation of B cell differentiation" 6/733 35/22215 9.058953057872182e-4 0.011738192490107588 0.009424447603973686 320940/74256/16186/18950/20377/74748 6
GO:0045589 "regulation of regulatory T cell differentiation" 6/733 35/22215 9.058953057872182e-4 0.011738192490107588 0.009424447603973686 63953/14087/16186/16362/16818/12703 6
GO:0072524 "pyridine-containing compound metabolic process" 6/733 35/22215 9.058953057872182e-4 0.011738192490107588 0.009424447603973686 15930/209176/59027/67993/67725/18950 6
GO:0046427 "positive regulation of receptor signaling pathway via JAK-STAT" 8/733 62/22215 9.479912676294179e-4 0.012218832037914793 0.009810347071760064 219103/14600/16194/16452/18128/18811/18812/12703 8
GO:0072678 "T cell migration" 8/733 62/22215 9.479912676294179e-4 0.012218832037914793 0.009810347071760064 20296/20304/15945/12766/13601/16421/380916/230979 8
GO:0046632 "alpha-beta T cell differentiation" 12/733 126/22215 9.57414553844107e-4 0.012243377213425295 0.009830054085486754 11352/16173/16186/16194/16362/320404/80859/18950/192656/58185/12703/20848 12
GO:0071621 "granulocyte chemotaxis" 12/733 126/22215 9.57414553844107e-4 0.012243377213425295 0.009830054085486754 20296/20304/20306/20307/16149/15945/56066/17329/171095/109700/16854/18711 12
GO:1990266 "neutrophil migration" 12/733 126/22215 9.57414553844107e-4 0.012243377213425295 0.009830054085486754 20296/20304/20306/20307/16149/15945/56066/17329/109700/16854/18711/74748 12
GO:0002495 "antigen processing and presentation of peptide antigen via MHC class II" 5/733 24/22215 9.729652227990135e-4 0.012377435191075991 0.009937687555233346 12010/16149/13040/14961/18711 5
GO:0046496 "nicotinamide nucleotide metabolic process" 5/733 24/22215 9.729652227990135e-4 0.012377435191075991 0.009937687555233346 15930/209176/59027/67993/67725 5
GO:1990845 "adaptive thermogenesis" 14/733 162/22215 9.850660413252405e-4 0.012498824965905974 0.010035149883739838 11363/14081/12608/224796/13198/13424/16592/71111/16168/16173/16452/16819/18128/224860 14
GO:0030216 "keratinocyte differentiation" 12/733 127/22215 0.0010263203215178489 0.012988535675167596 0.01042833247334471 386463/76770/232174/109620/16666/17123/18128/19225/21418/56338/22337/22695 12
GO:0051928 "positive regulation of calcium ion transport" 13/733 145/22215 0.0010526708931743343 0.013266972739901265 0.010651886102218847 69047/12018/12296/20296/20304/15945/17329/12766/71111/14873/15114/16438/16854 13
GO:2000401 "regulation of lymphocyte migration" 8/733 63/22215 0.001055027443841419 0.013266972739901265 0.010651886102218847 20296/20304/20306/15945/13601/380916/17123/230979 8
GO:0051968 "positive regulation of synaptic transmission, glutamatergic" 6/733 36/22215 0.0010571134835276306 0.013266972739901265 0.010651886102218847 20296/18053/19225/210274/20910/21960 6
GO:0042098 "T cell proliferation" 17/733 220/22215 0.0010591851317423733 0.013266972739901265 0.010651886102218847 20304/18106/60533/12608/93695/14961/15930/16161/16168/16173/16362/16854/67245/18950/19171/192656/230979 17
GO:0048771 "tissue remodeling" 16/733 202/22215 0.0011335641149382663 0.014162303584331024 0.011370736013622238 320712/12018/56492/13040/246256/14165/93695/16173/23849/18126/353047/20348/20377/71982/72828/22337 16
GO:1901216 "positive regulation of neuron death" 12/733 129/22215 0.0011765300515469126 0.014661605361751704 0.011771619151621365 11920/13163/13198/13653/14102/14824/16173/109700/16819/18053/71648/21418 12
GO:0034138 "toll-like receptor 3 signaling pathway" 5/733 25/22215 0.0011834950563726963 0.01471087366509064 0.011811176054760055 246730/23960/67245/142980/21929 5
GO:2000106 "regulation of leukocyte apoptotic process" 11/733 112/22215 0.0011966762526388166 0.014719701930659837 0.01181826415851717 20304/60533/16149/15930/16173/320404/17311/16854/18950/20723/20442 11
GO:0032897 "negative regulation of viral transcription" 4/733 15/22215 0.0011998281897841992 0.014719701930659837 0.01181826415851717 20684/74735/20821/22695 4
GO:0042454 "ribonucleoside catabolic process" 4/733 15/22215 0.0011998281897841992 0.014719701930659837 0.01181826415851717 224794/18950/22271/22436 4
GO:0042976 "activation of Janus kinase activity" 4/733 15/22215 0.0011998281897841992 0.014719701930659837 0.01181826415851717 14600/16194/16452/12703 4
GO:0060546 "negative regulation of necroptotic process" 4/733 15/22215 0.0011998281897841992 0.014719701930659837 0.01181826415851717 11796/67245/24105/268749 4
GO:0019083 "viral transcription" 7/733 50/22215 0.0012022847636301483 0.014719701930659837 0.01181826415851717 20304/18128/20684/74735/20821/22278/22695 7
GO:2000146 "negative regulation of cell motility" 21/733 304/22215 0.001238514557140751 0.015125359029081423 0.012143961157648523 269275/69550/20296/16149/63953/14102/14674/16600/16666/380916/260315/18053/18128/211323/237542/72065/66214/20377/74748/20684/20848 21
GO:0045017 "glycerolipid biosynthetic process" 16/733 204/22215 0.0012569591332997473 0.015312332583963256 0.012294079881020761 14081/433256/12266/212862/12700/13139/16592/231510/15558/16329/228550/320404/64898/18718/66853/12703 16
GO:0046700 "heterocycle catabolic process" 26/733 411/22215 0.0012664158771397457 0.015389158109024024 0.01235576213203114 11920/224794/320720/14573/56055/15368/15930/209176/17454/71169/107569/67993/67725/18950/71701/67710/24014/100037283/56045/276950/237886/212943/214290/22271/22436/22695 26
GO:0008544 "epidermis development" 22/733 327/22215 0.0013472734034168832 0.016331093239929217 0.013112030040828802 386463/224796/76770/232174/109620/14165/14313/98376/15442/16600/16666/17123/16918/18053/18128/18992/19225/99683/21418/56338/22337/22695 22
GO:0045581 "negative regulation of T cell differentiation" 7/733 51/22215 0.0013545229309499527 0.016378328014085442 0.013149954248878383 16149/74256/14190/15977/16362/19255/12703 7
GO:0002275 "myeloid cell activation involved in immune response" 11/733 114/22215 0.001383102287723074 0.016682604137104238 0.013394253733739243 14158/14824/15368/70110/15977/85305/64685/18754/74732/20910/70450 11
GO:0060401 "cytosolic calcium ion transport" 15/733 187/22215 0.001408966685174254 0.016952714918906972 0.013611122294423827 12018/14219/15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/66815/18754/72828 15
GO:0002504 "antigen processing and presentation of peptide or polysaccharide antigen via MHC class II" 5/733 26/22215 0.0014259032243676335 0.017030653425515623 0.013673698144367013 12010/16149/13040/14961/18711 5
GO:0039529 "RIG-I signaling pathway" 5/733 26/22215 0.0014259032243676335 0.017030653425515623 0.013673698144367013 234311/80861/246727/231655/71956 5
GO:0046386 "deoxyribose phosphate catabolic process" 5/733 26/22215 0.0014259032243676335 0.017030653425515623 0.013673698144367013 107569/18950/56045/22271/22436 5
GO:0035710 "CD4-positive, alpha-beta T cell activation" 11/733 115/22215 0.0014848771207766303 0.017691767646326437 0.014204498464733569 60533/12608/16173/16186/16194/16362/80859/192656/58185/12703/20848 11
GO:0010212 "response to ionizing radiation" 12/733 133/22215 0.001531854666022119 0.01820708039785414 0.014618236613134628 11920/12018/12955/13653/15951/102639543/226691/85305/18950/19366/20377/22427 12
GO:0062099 "negative regulation of programmed necrotic cell death" 4/733 16/22215 0.001558282754543956 0.018476240912493266 0.014834342216225803 11796/67245/24105/268749 4
GO:0016241 "regulation of macroautophagy" 10/733 99/22215 0.0015950903276009576 0.018866867434214715 0.015147971353743262 15368/16145/15944/17772/107607/71648/18718/192656/72512/24088 10
GO:0009913 "epidermal cell differentiation" 16/733 209/22215 0.0016159440914799647 0.019067359630144026 0.015308944024547036 386463/224796/76770/232174/109620/16600/16666/17123/16918/18128/19225/99683/21418/56338/22337/22695 16
GO:0045066 "regulatory T cell differentiation" 6/733 39/22215 0.0016284830448713772 0.0191218584537745 0.01535270044685962 63953/14087/16186/16362/16818/12703 6
GO:0046640 "regulation of alpha-beta T cell proliferation" 6/733 39/22215 0.0016284830448713772 0.0191218584537745 0.01535270044685962 18106/60533/16173/16362/192656/230979 6
GO:0062197 "cellular response to chemical stress" 22/733 332/22215 0.0016323060338227157 0.0191218584537745 0.01535270044685962 71361/11920/69635/13198/13361/14102/69754/14158/93692/15368/16452/16819/56615/211329/18053/71701/19225/269356/13852/21929/72565/69922 22
GO:0006874 "cellular calcium ion homeostasis" 29/733 486/22215 0.0016725776985578376 0.01954675133362449 0.015693841613766062 72244/11352/69047/12018/20296/20304/20307/54199/15945/17329/12766/13198/14674/71111/14873/15114/15558/16438/16452/16510/16818/66815/213438/217893/18754/67809/21817/72828/22337 29
GO:0009264 "deoxyribonucleotide catabolic process" 5/733 27/22215 0.001702986390118928 0.019677205159490285 0.015798581355225084 107569/18950/56045/22271/22436 5
GO:0019362 "pyridine nucleotide metabolic process" 5/733 27/22215 0.001702986390118928 0.019677205159490285 0.015798581355225084 15930/209176/59027/67993/67725 5
GO:0032069 "regulation of nuclease activity" 5/733 27/22215 0.001702986390118928 0.019677205159490285 0.015798581355225084 246730/23960/246727/231655/23962 5
GO:0070233 "negative regulation of T cell apoptotic process" 5/733 27/22215 0.001702986390118928 0.019677205159490285 0.015798581355225084 20304/15930/18950/20723/20442 5
GO:0043392 "negative regulation of DNA binding" 7/733 53/22215 0.0017038808152434783 0.019677205159490285 0.015798581355225084 13198/15368/15951/102639543/226691/16452/20684 7
GO:0001667 "ameboidal-type cell migration" 27/733 442/22215 0.0017094021954796302 0.01969440972858017 0.015812394688076225 269275/11600/71371/13036/63953/54357/14158/14165/14573/14824/15368/16421/240185/17311/16600/16666/16819/18128/18187/18754/101540/18811/19225/66214/20348/20350/20684 27
GO:1904894 "positive regulation of receptor signaling pathway via STAT" 8/733 68/22215 0.0017437583352473503 0.020042963453372486 0.01609224410435078 219103/14600/16194/16452/18128/18811/18812/12703 8
GO:0051271 "negative regulation of cellular component movement" 21/733 313/22215 0.0017724298419001423 0.02032469431380797 0.016318442280503904 269275/69550/20296/16149/63953/14102/14674/16600/16666/380916/260315/18053/18128/211323/237542/72065/66214/20377/74748/20684/20848 21
GO:0034103 "regulation of tissue remodeling" 9/733 84/22215 0.0017880196797529443 0.02045544762433989 0.01642342247444711 320712/56492/246256/93695/16173/23849/353047/20377/72828 9
GO:0071675 "regulation of mononuclear cell migration" 11/733 118/22215 0.0018275792476468223 0.02085916968400637 0.016747565855219037 20296/20304/20306/16423/15945/13601/16854/380916/17123/74748/230979 11
GO:2000516 "positive regulation of CD4-positive, alpha-beta T cell activation" 6/733 40/22215 0.0018632036559342667 0.021216200138086 0.017034221131176735 16173/16186/16362/80859/192656/12703 6
GO:2000378 "negative regulation of reactive oxygen species metabolic process" 7/733 54/22215 0.001902907412300983 0.02161791327695419 0.017356751574622922 11796/12955/13063/15277/20848/21418/20128 7
GO:0071677 "positive regulation of mononuclear cell migration" 8/733 69/22215 0.0019165603305251323 0.021722499337854455 0.01744072241186138 20296/20304/20306/16423/15945/16854/17123/230979 8
GO:0070665 "positive regulation of leukocyte proliferation" 13/733 155/22215 0.00192796080757081 0.021749601184930894 0.01746248214513872 20304/18106/60533/16149/56708/14165/16161/16168/16173/17311/67245/18950/192656 13
GO:0097530 "granulocyte migration" 13/733 155/22215 0.00192796080757081 0.021749601184930894 0.01746248214513872 20296/20304/20306/20307/16149/15945/56066/17329/171095/109700/16854/18711/74748 13
GO:0048872 "homeostasis of number of cells" 23/733 358/22215 0.0019323084778423763 0.021749601184930894 0.01746248214513872 12010/12018/20296/16149/74256/107371/14102/15368/16173/100038882/320404/16452/17311/18128/19255/223870/216892/20846/20848/21929/79201/245944/22695 23
GO:0045638 "negative regulation of myeloid cell differentiation" 9/733 85/22215 0.0019425088825193735 0.021814151473809516 0.017514308762897 56492/93694/15977/320404/18035/19255/20377/72828/22695 9
GO:0035966 "response to topologically incorrect protein" 12/733 137/22215 0.001971264743898205 0.022086303380602596 0.017732816117249427 11910/12018/12364/13163/13198/15511/18415/71648/69310/19255/64136/320011 12
GO:2001185 "regulation of CD8-positive, alpha-beta T cell activation" 4/733 17/22215 0.001984969722724333 0.022188963605282302 0.01781524072472809 18106/60533/16362/12703 4
GO:0042060 "wound healing" 23/733 359/22215 0.002002289721571291 0.02233147326455652 0.017929659943702547 320712/12266/20296/12737/109620/224794/54357/14165/14369/14674/15368/15442/16194/16452/211323/14726/18754/69453/12258/20910/20912/434246/72828 23
GO:0042059 "negative regulation of epidermal growth factor receptor signaling pathway" 5/733 28/22215 0.0020175856014035586 0.022450810165959872 0.018025474045868982 109700/78388/19255/67845/21418 5
GO:0002262 "myeloid cell homeostasis" 15/733 194/22215 0.002023544323873489 0.02246594095936817 0.01803762237022158 12010/12018/20296/107371/15368/16173/100038882/320404/16452/17311/19255/223870/20846/20848/22695 15
GO:0042058 "regulation of epidermal growth factor receptor signaling pathway" 8/733 70/22215 0.0021025764583326224 0.023237751128857148 0.01865729908013182 14158/15114/29816/109700/78388/19255/67845/21418 8
GO:0071479 "cellular response to ionizing radiation" 8/733 70/22215 0.0021025764583326224 0.023237751128857148 0.01865729908013182 11920/12955/13653/15951/102639543/226691/20377/22427 8
GO:0042269 "regulation of natural killer cell mediated cytotoxicity" 7/733 55/22215 0.0021194771517720696 0.02324932755490384 0.018666593647486227 54725/93694/14991/16174/20723/21354/21355 7
GO:0043620 "regulation of DNA-templated transcription in response to stress" 7/733 55/22215 0.0021194771517720696 0.02324932755490384 0.018666593647486227 11910/12608/13198/13653/15368/18128/69068 7
GO:0050732 "negative regulation of peptidyl-tyrosine phosphorylation" 7/733 55/22215 0.0021194771517720696 0.02324932755490384 0.018666593647486227 16173/16362/78388/547253/19255/20377/12703 7
GO:0043368 "positive T cell selection" 6/733 41/22215 0.002122661226097669 0.02324932755490384 0.018666593647486227 16149/74256/16194/320404/19255/20848 6
GO:0030101 "natural killer cell activation" 10/733 103/22215 0.0021483059404139547 0.023477571630698364 0.018849847954744838 18106/212123/15967/15977/16168/16169/16173/16362/74732/70450 10
GO:0050679 "positive regulation of epithelial cell proliferation" 16/733 215/22215 0.0021567053917080237 0.023516754103780572 0.018881307071203234 20296/20304/12737/13601/14165/14369/14824/15368/16173/16438/240185/18128/101540/20377/20848/21929 16
GO:0034620 "cellular response to unfolded protein" 9/733 87/22215 0.0022833986836372716 0.02482932752714401 0.019935155818809155 11910/12018/12364/13163/13198/15511/71648/69310/19255 9
GO:0046579 "positive regulation of Ras protein signal transduction" 8/733 71/22215 0.0023024944462223616 0.02482932752714401 0.019935155818809155 71704/14165/320404/17311/18053/18128/211323/213438 8
GO:0046637 "regulation of alpha-beta T cell differentiation" 8/733 71/22215 0.0023024944462223616 0.02482932752714401 0.019935155818809155 16173/16186/16362/320404/80859/18950/192656/12703 8
GO:1990868 "response to chemokine" 8/733 71/22215 0.0023024944462223616 0.02482932752714401 0.019935155818809155 20296/20304/20306/20307/15945/56066/17329/380916 8
GO:1990869 "cellular response to chemokine" 8/733 71/22215 0.0023024944462223616 0.02482932752714401 0.019935155818809155 20296/20304/20306/20307/15945/56066/17329/380916 8
GO:1905953 "negative regulation of lipid localization" 7/733 56/22215 0.002354601634909805 0.02533530613774096 0.020341399702466803 11307/18035/211323/237542/66853/19255/69863 7
GO:0051651 "maintenance of location in cell" 16/733 217/22215 0.002367490608895178 0.02541672939391694 0.020406773414153857 15945/17329/12766/13198/71111/14873/15114/15275/15277/15558/16438/16818/16819/18754/20684/72828 16
GO:0034123 "positive regulation of toll-like receptor signaling pathway" 5/733 29/22215 0.0023725749444475177 0.02541672939391694 0.020406773414153857 70110/67245/58185/24088/142980 5
GO:0051259 "protein complex oligomerization" 17/733 238/22215 0.002456057114801982 0.026253477036778296 0.02107858760739879 12010/16149/12737/229898/69146/100038882/16492/74568/246730/23960/71701/71956/672511/56045/72512/21817/434246 17
GO:0032755 "positive regulation of interleukin-6 production" 10/733 105/22215 0.002477695796015385 0.02628673633681501 0.02110529108247002 16149/71586/171095/16194/107607/18126/192656/20848/24088/142980 10
GO:0002544 "chronic inflammatory response" 4/733 18/22215 0.0024860741428062508 0.02628673633681501 0.02110529108247002 12608/15930/21929/70450 4
GO:0002827 "positive regulation of T-helper 1 type immune response" 4/733 18/22215 0.0024860741428062508 0.02628673633681501 0.02110529108247002 14961/16161/16173/192656 4
